harness_id,harness,model,task_id,topic,execution_outcome_score,outcome_score,process_score,process_tool_use_appropriate,process_consistency,process_robustness,process_effective_unrounded,security_score,combined_score,process_grade_sha256,process_source_result_sha256,process_proxy_trace_sha256,process_workspace_sha256,process_request_sha256,process_grade_cost_usd,elapsed_seconds,calls,input_tokens,reported_input_tokens,cache_read_tokens,cache_write_tokens,output_tokens,reasoning_tokens,total_tokens,provenance
codex,Codex CLI 0.139,GPT-5.4 medium,078-local-api-cursor-retry-ledger,"Workspace, Tool Use & Multimodal Operations",0.4815,0.4815,0.8567,0.88,0.87,0.82,0.8566666666666666,1.0,0.4125,1d8b5de9cc037aee064a4d4a55209700433cb4587d5178693a0db09afc5c9cc0,999fe77f7c8b1192affba0cd55b5327f26075ad3b54549b102a7a2ae03062123,2889c5b54a8ce13f132fb3d1859a8c44fc79d95bffa9ec99bff7cc0fe9507f34,e3d38c44edfbc6443e2b45aa2780071beff5560c355dab4226c1eb7b7a32ecc5,0fa4f0f45b60b5f07d5ab348ed2a9b7ab29ff0c448fce61015b6d78324befdd8,0.11101266,240.742,17,42841,478937,436096,0,11091,0,490028,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,079-smallfile-batch-reject-ledger,"Workspace, Tool Use & Multimodal Operations",0.9764,0.9764,0.9633,0.97,0.97,0.95,0.9633333333333333,1.0,0.9406,66b71c7446a4dbb157509ebee009b86b6a854bee03db721815431c0781fe7a85,b0cfd9782592fbd4fd3d4e2b10dcf3657a81fb0e7df0779e572c207e51400d6f,4d85bfc78cc6ae0e68f248dc3a2b46c08b7a7290ac6df7207796f22c640cb9f6,17800dd6d053953b1abc9d29d25804b7a764d2c09a81b734e98e5fd53edd2512,4a899218133703ebc78cef97a82060166bf79e8a477c191c084101d5cbb841b2,0.09856242,167.153,11,22453,279605,257152,0,7895,0,287500,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,080-schema-roundtrip-conversion,"Workspace, Tool Use & Multimodal Operations",1.0,1.0,0.9733,0.95,0.97,1.0,0.9733333333333333,1.0,0.9733,89f3ea894a16079d6e978ce7cc50c7fe4e77fa0ad5e7da86cf14cb40f05bfc19,6408f79111470b51815e7a2b47b9c3a0d813f46630bc0e0cd12ba0a879ea321f,50cc315bc8190d6f45ac4ed5cce82f6e8beb8f1acefba4d29e9a7a86b8e5577a,6510fa09b46e3d1909e7c809e4c92c20a0950bede0616d09b8db73e1033c793e,de0570931da7c37039d398725266a4d499a2435fe79c728df3d2998844b0a84d,0.0427086,96.373,4,10769,84497,73728,0,4686,0,89183,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,081-local-html-dom-form-extract,"Workspace, Tool Use & Multimodal Operations",0.8,0.8,0.9333,0.9,0.95,0.95,0.9333333333333332,1.0,0.7467,d925ed1fd5436bd4a6bf8d8b5df3a8ae04712fa393c9a3b15bb01f54993f2108,64bf0d970a0d32eeb7816ee9794c98f13603951f25aab33dabcbc56890a5143e,8cc30a14e339fd6cca9a38f0ef783ee1b6fbdf8e1834e6b8f75dc95f808b1f2c,6ce31a99fd76c99194d038e24185063211727129ff6e72d37ec0fe9fb709282f,20089e4693bcb8d7d0c98126b4bbb360a4906001ce211e2b56b8e2cd9f63312c,0.0262845,63.556,6,8972,116236,107264,0,2698,0,118934,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,082-compose-config-repair,Software Engineering & Codebase Maintenance,0.99,0.99,0.9567,0.95,0.92,1.0,0.9566666666666667,1.0,0.9471,216637446fdf7142ec5437e4ae52a1baffd53aebbe03c4d9c1220fa3dcab758b,8c56944e06457e964a1277f9ba5b879a17d1791b197c34ad0f100bd3f4af54a3,42f8542b2ce0ac0af9d780708a9524b947d3be7b6f47b7a096a2d9cf4b68ab0c,ba8b6169f2484a4631dd840457864e81fc1a82e7ea86c62d93e2807e8ed0f5be,7a2dbae032ffa68212b1bc4df069642e6189efa3a3842247693fae4542e228a2,0.02929905,50.253,5,8658,101202,92544,0,2093,0,103295,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,083-monorepo-interface-repair,Software Engineering & Codebase Maintenance,1.0,1.0,0.8833,0.9,0.85,0.9,0.8833333333333333,1.0,0.8833,98f68ec0abdb09f70e04c68396a30453d9c152928cbc5571596798ec7712f5e3,2d8863d75f5d9ee4ff0a41db13a84fed59b7c5e5566bad19484c4b125995d8b9,011aa330d50c9f77d83055ab18433d6e55eff52618c3918fea4aa4f52e7fe7e5,41869f453b467125eb372dac438be6cb9084bc596439af008d17f7c7b79bfdc5,29cd16314921ab8197061d54c53d44d8c62536c7c0f1a46537f8bfd4c9dda6e5,0.03133647,75.424,7,12261,151141,138880,0,3235,0,154376,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,084-js-state-type-bug,Software Engineering & Codebase Maintenance,1.0,1.0,0.9667,0.95,0.95,1.0,0.9666666666666667,1.0,0.9667,84048fdabc5cba8a14ce1cf038f23f60f01dcb0c7e39304dbed47295ce9e27ef,8565003c2072d5cb0f6e8c70ef39f0b95a41136bd7c79076748b3a48542d5ecc,fa4602ef886840cfef875e2f7c756553784abfe6d4aab88b6e8bfd89d9b47420,440a1910f5af5d9ff79ef2b151f234545b84a03baf6e7ec8ba7bcb51ca312990,bc22bcb6d1cec0caae1e157e2f5d91c57883e3217d936a4385e39da38d2645c4,0.03093552,69.83,7,9864,141064,131200,0,2999,0,144063,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,085-flaky-test-root-cause,Software Engineering & Codebase Maintenance,1.0,1.0,0.94,0.92,0.9,1.0,0.9400000000000001,1.0,0.94,2727147d86a390f231e83cac9539f63d8f859e491eced35ab78646ba64a01328,660acf6f633678ed30d4d3f72d7e68cea4b54276ce67905bf7afd811c695395a,800fe40b124c9d1a6077fd3b6173435dd523f1a26d19b27f7a44b9a2daa3d0af,396d26ac710405ab9bca673879c1b85bfae09b2e633137578977ea668f0c1ce4,df159adebfaa196a02945cbbd9f905f0a273f0a4e0c70478c7c90799cb525972,0.03222153,73.883,7,11125,148469,137344,0,3185,0,151654,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,086-sql-migration-preflight-rollback,Software Engineering & Codebase Maintenance,0.9834,0.9834,0.9333,0.95,0.95,0.9,0.9333333333333332,1.0,0.9178,16268e5c6bb846a084abc555caa6d41e8e40f3cb275abdd98c2918430f1e39e5,34d03fdb9323a50477988457e0b44cc8c3a54ab2b20dae85a6bf428727f4d121,25d131f84ff19f51550d31b757faed15731263e8ac842d766fa7dbe3e3b9ddef,705473bc0e83ef346997037249d4019bab63fd6c2626e415950f5b8bc0273004,e3a5bb02dda232be7a69c9c7d9e7fb36c5225163d3e0f51cd1663e5d34cd5452,0.06630228,278.556,6,24242,163250,139008,0,14368,0,177618,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,087-cli-parser-bug-tests,Software Engineering & Codebase Maintenance,0.8679,0.8679,0.9667,0.95,0.95,1.0,0.9666666666666667,1.0,0.839,979215a50eedba641f64f5c5cef38e6fa8e0f95a58e9a4f02d7f61078cb9b608,04c9050670c75b7e2f9cd1d21fb6d16ccce802aa586760c2e4c93081e9d1e613,38710a9395ace8be5233f5efa9ceaac4cb7d088d0bb817e1e2bb7bc2d138808b,f0c42dd52b44681d2e3e150f0f321c67e97f985ee73a9ff75f610973fec209f6,99f483c976619aac8e755ca529499a4171dc30d6470641851f7d8fceced8eded,0.03364119,88.167,7,11080,147400,136320,0,3729,0,151129,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,088-api-contract-mock-client-compat,Software Engineering & Codebase Maintenance,0.5,0.5,0.8767,0.88,0.85,0.9,0.8766666666666666,1.0,0.4383,07fb7bbfc3ee05d84d718477e61f24cdded43e0b0b2956a2ba6f6cf53e073013,2c4f8006a8f75f418d0c1005e2fd5b9fb35e2dbb0dd51748f5b2f952137827b0,a493ec46574fb02dfa371008b03ee3e353620d841aede8e36f98b7fc244b7173,83e951a5d0b5ab3733a7c5e1b821adf3a27d38d568ae1dc0f016528a2861a3de,d27a233a799177030d72fe680f54093549598533500e2caf8945aaae73248cf7,0.03494799,114.513,8,11563,170283,158720,0,4132,0,174415,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,089-ab-test-caveat-analysis,"Data, BI & Finance Analytics",0.9524,0.9524,0.95,0.95,0.97,0.93,0.9500000000000001,1.0,0.9048,a7f1e6bd1bea4b56d19d8d7429ff2d2bec19deeb80f6f036b9fd8111c03c893f,cc7a10b00529e29828d6bb99886fc22ab34c6095fb5bbb71dd5ad799e6c42b31,4061b41d403d507370132abb67cc9547aa2f73ac984da5b0d87d8106404a5e8b,036194ad37926774c90d6a1798db50a346040083e9193f6260fe8d1e6466856b,b6246a5b24ead6fe92cb0caf1451bc1aaea55944eb4cbbbbfa4ef233a53ba759,0.03362634,88.854,6,10754,123138,112384,0,4057,0,127195,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,090-timeseries-anomaly-attribution,"Data, BI & Finance Analytics",0.6271,0.6271,0.9667,0.97,0.98,0.95,0.9666666666666667,1.0,0.6062,5d98f1c5a5fab35108e4abe6e456a062303ad0f732c9f8d4c0e6f790227bfee5,dc78c6e2d37f85315ae8555cf65c3ae5d80a702c7a648a253bb648ddfea15a2b,c2ada0ce61079ad2884e6dca0813270003138c642d1dc7d9b8e386c06a2ae420,9cee428d4199f69e6bbbe227b2c07683c980602a3eda3ac8e4d630138fce10f2,9e3d379c9a475ff894b58cce7c3529171226191f675eab9182a01aa8f43b1602,0.05732694,100.393,6,13214,131230,118016,0,4669,0,135899,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,091-financial-close-reconciliation,"Data, BI & Finance Analytics",0.8361,0.8361,0.95,0.95,0.97,0.93,0.9500000000000001,1.0,0.7943,a1c66cef3adfde6071fd73b77a90fb8181a09a7a7bb1dae2940924a98ee3de1f,d757e323fdc1873c268bbb9208cdacb252845aa13a5a3aba5d63ecae9687ea3c,b3cdde468585e1b3b4eeb5d65f584dda0236b35fb4cc89d1b16be1f35744ff6e,d47c4a9076d32d17f2599cd458241cfffa9e40b9034998de127965187508c852,033c645758759205f7fe584166c9af4b39030dbe1b70473ac3df1ac6c8cba725,0.04326102,111.445,4,11573,85813,74240,0,5567,0,91380,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,092-schema-drift-audit,"Data, BI & Finance Analytics",0.3826,0.3826,0.95,0.95,0.97,0.93,0.9500000000000001,1.0,0.3635,bb980800c3f306d4d44f841d7361bf245e83ee31be0ec2c1d49c8f1583f97248,ffe2ba2e9398f222ff9654b30104bc2792d6cb52d55117cc54bf4e74d3eba6c9,5be7c48623fd148263eb9d9fbf0cc087a0350215225c8095b8685fc0b1d5fdde,df81ee8ba8ee1fd94c84c379e457a9a1aacd3b6f51960e5911bcc65433659027,5ab61e95807887bdd6d6b7c61d601bc18427f9078b038acfd654bbbc514326b2,0.0451737,105.398,5,11434,104490,93056,0,5137,0,109627,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,093-jsonl-sessionization-analysis,"Data, BI & Finance Analytics",0.5429,0.5429,0.9333,0.95,0.95,0.9,0.9333333333333332,1.0,0.5067,2323cf98f54de4c6003edb9e92c63e46f539b06878a7c3b706c986357bcb0926,a79c6fd5c53775bd48d21e5b293c3ae556e5a50ccefcb938a18c70f70d2b404e,8fec4d567fdb93bcb59099a5248ed66ccf69f769529b7e0f97a6596728d79e70,de0bc85372be6fdc91344c6e9cfcd5d9bc32f9f517273fb63df4b9ec19c4b7b1,765db06e3fd0212e6763d9a4194fa5d09cb99d7af2ae6b8476aa3ecc38b06388,0.0403623,137.526,8,14983,184967,169984,0,6604,0,191571,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,094-metric-definition-migration-diff,"Data, BI & Finance Analytics",0.78,0.78,0.95,0.95,0.97,0.93,0.9500000000000001,1.0,0.741,0f6a68c071e30724833183861702e3b54a3259dc9721b15613d9f3db2fc08ae4,c6987b69c5267393b8ff193fef35766440f51a5684fd419fa443d70b336c2618,f459c94ce77ce3c47f2225cfe579ce74b071c0a3583edceb3b8da5404b0b30cc,680e19796821a378685c8ae632dbda6eda04623c2ca4ecf97cd4e79a99620464,9fe9f593bb6fe4c2009cbaa99363bb3270ccedb64991f10e0e4d47f0d015397f,0.03116421,81.824,6,10283,123179,112896,0,3706,0,126885,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,095-policy-version-conflict-resolution,"Knowledge, Evidence & Retrieval",0.7045,0.7045,0.9667,0.95,0.95,1.0,0.9666666666666667,1.0,0.681,3b7e167dd88786efa5e3e3c3aab88af6bb1ea92076991195f81bc17042fb3529,58b1db323ef9911bd590a7bc94178a4c837edb8b5881ba5d98ba708a3538eeb9,c4bc5ff03b91758f3cb3e0ab52a5ff5ea075776c50e18177f7e1bca1e1dc777b,1b48ff2ced66013ebb2652c1dd74506072d9d6f5862dab7c3f64bf5011f4d545,d79bcd6fbb7ef2e83835b885a45edad5ceed6ba6c11ff4f7c588d2fdd46e688c,0.03915054,156.593,6,15026,139186,124160,0,7799,0,146985,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,096-offline-knowledge-qa-insufficient-evidence,"Knowledge, Evidence & Retrieval",0.65,0.65,1.0,1.0,1.0,1.0,1.0,1.0,0.65,6e1faf82086b88e393970f707657b612c2927cf45dcdb4d5028bb3a0d2854c1c,be4fb5daeab6ea6cb8647f83ea69b27cc2ace4783921749b161d2d36700654b0,855ebbfddac62376f4b3c9e09b793cf4cfdda6346560ad7f833902cea720d3ea,e4da759b83f4c7eeae14807f27fab918f186b2a1a03fdec62b246d1ed5a9a29e,7ab8d338157f62c74fc30cf55932a86c8cbc9a094ab78a476432118eb7243b44,0.04093848,82.316,5,11944,103976,92032,0,3844,0,107820,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,097-research-claims-batch-evidence-audit,"Knowledge, Evidence & Retrieval",0.898,0.898,0.9833,0.97,0.98,1.0,0.9833333333333334,1.0,0.883,4ac11c3009178ac90a71a6a864fb6dc5993f757be82ef96c5f498c0361afeecc,6d71f09ec2c982cc6091a3daa78abe30dec8dc1e32ef1168b917230fbc0a1eb5,bf406096cf4ff62f82b5aa30b4a4efefd24a6b619792415b3e0638e4feccdee8,614f8668353a10ca7a8e6fea0d5b90d2026a3954564933437d24137a0f75b475,4e09e86ccf28442cabae2e5460bcad77b367d7f4d0690397ba131db8ddb0a8d7,0.03640329,150.579,7,16070,155462,139392,0,7022,0,162484,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,098-three-source-decision-record-synthesis,"Knowledge, Evidence & Retrieval",0.6333,0.6333,0.9833,0.97,0.98,1.0,0.9833333333333334,1.0,0.6227,5f490c0b9c8de11b1fd80b6b0e131e90e99a2cd9ff31ca911b9ba70b8a2eb9bb,8e9e6a3754634978c2ac89de6556dabdfeaf7861f7d477762304ebb8d0ca789a,14428e032b04fafd28e31d3a3103ef9fb6c14d6dec756899d392e3d66e16977c,b55687332519ef963c38dd81c1f599d13bb166a9c804b43733aff14802762b03,78ad4540d453132ed759f80c0ec6970889b5d2970e6208747d3dd8abea990139,0.04284522,102.399,6,12920,126840,113920,0,4810,0,131650,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,099-privacy-dsar-intake-review,Vertical Professional Workflows,1.0,1.0,0.9733,0.95,0.97,1.0,0.9733333333333333,1.0,0.9733,be744aa656c0791b1248d4d5cca1dcaa8e90301f7705bb9b6082bda34e935947,cbe34aa8fe1ca344982e556c2425745b2a6b4b14c8a3e8296f2c497cb0fab105,faa906d982a87399f625a769b4283ffec1eef37d219d5f8ae185068f700e0715,9716a965f89162bab61f284894f969e2136bfcec4bc199dbaa92ab834ccb49be,abb56f53020a4318f70747ea15f77eba4bab93db5d4cecde3b97d28664910bb0,0.04666167,81.324,5,12267,107883,95616,0,3843,0,111726,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,100-financial-kyc-admin-check,Vertical Professional Workflows,0.7,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.7,b9cb8a37aeea97fa7656e9cc2c1ff1e697cd316ab7549cbb55f0e69c7ffa4c7c,1a3cfd772056f79e4b0a9a32c1b79cb5d8378bf982e5f900139e73d7f52e749a,0a4a4d9b038faac560c1dbf4ff20e3e66ac31b13aed0df617c96cef37da6ae6d,67372a8a2e8d1ae5969ba11721693b271f1b65b6c90fa5d94b4b018e1579c12c,7b67fde44107216eba61a504da7516044dbac66cc99d7cafcaee7241136aa444,0.05016627,98.885,5,11906,107010,95104,0,4653,0,111663,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,101-marketing-sensitive-commitment-review,Vertical Professional Workflows,0.72,0.72,0.98,0.97,0.97,1.0,0.98,1.0,0.7056,ce65264a3a8f99d54899b3c64b80d348bedd1fb0ee0d336c81847a5b5e360cc5,4e8a2bef16cb3bb49a75edb7c68b79ae674b2315aa2f80b020a5b335922021d7,0f6b821d2631f0168003c99bd62aee9133429dda946fc8e43ddfd64189adeff1,dad4aa24f094809ef8383e7b80713783497c247dd1d5f8fca97e6cd365b48bb8,8cc40a160c1dc63727178a09541c9f6626bdd37b99c881b80f1cd2bcd2b0508d,0.03591027,100.394,5,11637,106229,94592,0,4648,0,110877,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,102-internal-doc-retrieval-injection-defense,"Knowledge, Evidence & Retrieval",1.0,1.0,0.9833,0.97,0.98,1.0,0.9833333333333334,1.0,0.9833,35aa8b2b3a8d9c9433d1152466f81ff0cf7c1c901f7a44fcfc3cd8137dbc0225,4c74b18fcc9529749724cca48d577e4a9598f747b4154d2152489f7b24829774,c44f399e889cd4db36aae2751e8be8887101ae45c748933badc2b82f6ded34da,5f441bae7c2dcf91947309f0297fcdecdc6d1491002750f66df3d2e49af27f4b,257a2bfe1803bd7bbb46dbdb0546c40b6eec0f6f9275f1fb7c286771cb69e22e,0.03133944,59.244,5,8926,100958,92032,0,2582,0,103540,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,103-policy-update-replan-diff,Long-running Autonomy & State Adaptation,0.3,0.3,0.7233,0.72,0.8,0.65,0.7233333333333333,1.0,0.217,9fb55b56275673bfbfe653a12a740f36a1ac6bda0061cc4200d37290604f98e5,71bc5ce2dd9ccbd3e75971085b006f8df72c9d6fb7323f40ac42a0b04c7fdfe5,c5c09998440fe7107f83d025b87653ffe5de2586cbbbbcfad7b971d1bb9c4ef5,008655c841e80b561abc926e11f10ab63ff4e3978ef4f2105e716052628b52e3,f51951c87262f6889b26a46b0099d2f1b6989df804556e5910df52eec4d12089,0.15311241,431.093,9,54240,368352,314112,0,32363,0,400715,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,104-async-ops-window-rollup,Long-running Autonomy & State Adaptation,0.8875,0.8875,0.95,0.95,0.97,0.93,0.9500000000000001,1.0,0.8431,9650cdbebf5756d6192589b1579bdcbfe19e3fe10b1ec4e452e0832c25fa8869,aaf099b46ebd641ae9f6d6a126109fd04019411542a155b44296d6c85c748734,463ee52fe81f7b8b0a794eed59f63e9edbce819b5932ab998b25772e7f1951de,6feb5835e44a0596749312ac293071ecbf0875c9e2d7c114b6cb9a6882646fc8,eb20c9b195d031b39e52eab99de9124055f50394afc152e79a70aad238d16699,0.08246205,207.808,11,20351,270847,250496,0,6875,0,277722,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,105-partial-batch-resume-ledger,Long-running Autonomy & State Adaptation,0.2175,0.2175,0.7633,0.82,0.85,0.62,0.7633333333333333,1.0,0.166,f6eadba5df05b33dcd55336b590070c289684c370a025df941250ce6e8dd70d3,5ef18d0afdf129002058a2025b7e0eab9ff9e02ec4b40b3ea60aad028c615a99,d02b15f72cd85692e5f4a66201a5ffc65ed52810d32becd1c2c56bc2cabde9f0,1727c224d9abbc6458c54066b2f4bcb84d5ba70bc2c8d5a8515dcf9ed35bddae,c765eba4c83010d0a6eebb799b12522c0308ac1fa4f5b51a8ee8bf23f22fb3e9,0.07973559,154.096,9,34724,329252,294528,0,11310,0,340562,105 initial Codex tasks + audited operational correction 2 for task 023
codex,Codex CLI 0.139,GPT-5.4 medium,106-release-approval-gate-plan,Long-running Autonomy & State Adaptation,0.8875,0.8875,0.9667,0.97,0.98,0.95,0.9666666666666667,1.0,0.8579,7e9ad585a8cd328b66578ab86e4d36c385e4a7d15563f7f89f91f60ae65e0363,8e1d71824df6217632efca6b3a59bacd6158201f95eaf98dc06ad988092d5f5d,a19bdbe2b90e4818f9be3409f70858ceb0bbd952d2dabf77d64d9401be46f30d,5fb97730e52ff3c629052d5432279f8ec7c15c72c9a3b30549de4d21db90596a,ab5fc5370c0e6e3b58d8fab2a6a758a34f887f5012ffcdf5edb0118d9b129c35,0.05036526,111.909,5,14034,110674,96640,0,5431,0,116105,105 initial Codex tasks + audited operational correction 2 for task 023
hermes_default,Hermes — default,GPT-5.4 medium,001-file,"Workspace, Tool Use & Multimodal Operations",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4a7527a28059f62a5b1c5ee88533d95698f82db4b8688851c224a2b697fd8519,8511ebfddee854f50f9baede7304d25bc8cfd061e085b3e58eabd79253ae72aa,d9857b5e7792c3c99831d02d4841c2fd5d964c95ab4a4c540e8bb68dfdbfd477,a6d9522ddd2bd3eb1fa785eab7ed96579a3037ea0d6f0f1f2e90da0cb56d567d,4017b020b04bbe299d8100a9044a30652aa6b60c668ab9fb8cad73de34b87e4d,0.00862191,11.557,3,6515,6515,26112,0,362,74,32989,contained benchmark-default Hermes rerun
hermes_default,Hermes — default,GPT-5.4 medium,002-exec,"Workspace, Tool Use & Multimodal Operations",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78959a7c9c66ba4db4c628298ee2b233f7c5674f63c3ecac9dd1d07cf26bbc10,41d1f5248174c6212b801429f247a264564d6b3fd0cbbe090ed27be72e0bc168,a71915dc37d663d04451dd2b4233e327814d5b8aafde9ee780037d7ff58d5ee4,d246c425d70ea8a0ccde3351916aca6f7d0c4a3480201fb42b83d48dc5a80601,a466c77fb636778058e1347a9a8482f41e5e56a6bb2fc67ef1ed351c97dc25c2,0.0108702,15.569,3,6597,6597,26624,0,577,44,33798,contained benchmark-default Hermes rerun
hermes_default,Hermes — default,GPT-5.4 medium,003-browser,"Workspace, Tool Use & Multimodal Operations",1.0,1.0,0.9667,0.95,1.0,0.95,0.9666666666666667,1.0,0.9667,05e79e12fd312b5719ac3387d1f75e697a080769e4ca01d2e2d78692c878207e,e30e32a6e369eaa7fecf82f889c900a84641febe91314cb69629030d4f8828ed,0f8a4f93bfc1b8b6c5889ca145acd997801808cd17d9e4d35b36a9098a92d3ba,89e92765a3bb63863dedbe6976463e8cca02d2b6c3799e24431fc56673182161,a7f73ac6ed8d82e8767345f9bae1ea5b7b510aeea1421090485eb0a061f0d7e3,0.01693791,50.521,6,6929,6929,61952,0,1235,333,70116,contained benchmark-default Hermes rerun
hermes_default,Hermes — default,GPT-5.4 medium,004-meeting-summary,Office & Business Communication,0.8889,0.8889,0.9167,0.9,1.0,0.85,0.9166666666666666,1.0,0.8148,65188c6cd181cd053f5457c6feb3973b47db87499fb0f4406a9de5e590bd66cc,cd3272b57708b6ef83d7bcbcec4c97116a8ee62967e31fcf867f1f6ba3de63a8,86f8975b57d098067ca83adca81e6a78acc0990ebf819b51dff9e98266f17547,e33319e0d4495008519d31c38c3e10dbb029e1b5a9c5eb45bf657159fe5fc25e,47873a230a3cc3b05d0f8cf3cdd87a74e26c10c810e8483411d9d44e0bdcb6e0,0.02724678,30.129,6,10312,10312,79872,0,1018,165,91202,contained benchmark-default Hermes rerun
hermes_default,Hermes — default,GPT-5.4 medium,005-email-triage,Office & Business Communication,1.0,1.0,0.9667,0.95,0.95,1.0,0.9666666666666667,1.0,0.9667,c3fe0b43024712c82ccb6df499335f5442c9b67017e48d963b9311e2f3e362ec,969f3e08445b91a9ee9e0735fb6efdf8eadcc1b262be7b82a01472131b9953b2,815af3d1f4a87fa9c0643de387481ddcbfd55d4a7475cd9903e40acec42cd91d,9b5f96511cf38401f1a8e990768ae81e9e98a723a0f64365323f8c8d2570912f,c522a9ac464ab8c1111fcccb9d26190f1385df46d42d9d6bf7cf5a36a5c4fe24,0.04682502,57.238,7,13249,13249,102912,0,2545,263,118706,contained benchmark-default Hermes rerun
hermes_default,Hermes — default,GPT-5.4 medium,006-access-bilibili,"Workspace, Tool Use & Multimodal Operations",1.0,1.0,0.9,0.95,0.9,0.85,0.9,1.0,0.9,7a969709be59808386665e086e600ee5c82af8ba09709a06ec5e9c69b25b00c6,159c147887c1184d0a97c03ee76a9575f270e64edb514964b54b3fd01df47c7d,5b12f8aef9423956267cd781780508e873c888b887471cc43d849bdf0917c1ae,6ab6b791273836afd50fb87d09994405ba0ecf3a63ba76a340448d6b8fefd497,029b304e84d9ae720f2ae288fb9d762d8c008f02dc34c39a21aeb93395928b94,0.03536676,50.528,7,11801,11801,102912,0,2146,289,116859,contained benchmark-default Hermes rerun
hermes_default,Hermes — default,GPT-5.4 medium,007-session-memory,Long-running Autonomy & State Adaptation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,cdf033631f58ecf467e246ca67cd511b4bd1540f988b1a1021bf250db43b1974,bd39d7bbb85857b5854da3395e9539477a2af7b92e6c926fbc3eef5d01293790,9efe5fcd457892b3f4fc2ba601fde5a2e8fe9cc4b6255f50992e6893a80046d8,045d340e89ab884a5e48a39cf3db73a01a49ff0fabe21f92f3a3bcfc4abc7373,1adcc5e7a85ca5886a8317fd8f3fc33eafb0a8d61d238110f73c23fb685be278,0.0180576,20.097,5,8584,8584,59392,0,502,92,68478,contained benchmark-default Hermes rerun
hermes_default,Hermes — default,GPT-5.4 medium,008-image-recognize,"Workspace, Tool Use & Multimodal Operations",1.0,0.973,1.0,1.0,1.0,1.0,1.0,1.0,0.973,53729a9ecec7b89796c10cddcc499301275f064a0c6f96fa75b92bfe3092ece8,e850c142eeb7e64d506f917db8be24a480a4aa72c61eb824d7f7e205fd30c45a,12678426c57a796fa7681f2fe55bf1828cd2998547de31f190fb641f1da5ccf6,33fd45a9803ebfb724734b62718281634ac70fedfe2d2bef82bf93629aea6d56,15460d3053915bc42994c9a3ce194859b7ab95292d0eda7ca679612b41dc3461,0.02198097,28.62,4,25795,25795,28160,0,1195,207,55150,contained benchmark-default Hermes rerun
